company_id,company_name,industry,state,company_age_years,annual_revenue_cr,ebitda_cr,net_profit_cr,total_debt_cr,net_worth_cr,capacity_utilization_pct,employee_count,gst_turnover_cr,bank_credit_flow_cr,litigation_cases,auditor_flag,promoter_experience_years,past_default_flag,industry_risk_score,news_sentiment_score,collateral_value_cr,credit_rating,loan_amount_requested_cr,debt_to_ebitda,profit_margin_pct,gst_bank_gap_cr,collateral_coverage_ratio
472,Corp_472,Steel,Maharashtra,34,561.68,196.12,-2.17,483.31,132.79,87.8,2452,1005.47,795.29,2,0,4,0,4,2,228.89,AA,176.67,2.46,-0.39,210.18,1.3
473,Corp_473,Food Processing,Delhi,22,975.77,202.01,-8.56,282.68,889.23,35.0,3817,855.14,343.15,7,0,6,0,9,4,574.94,AA,9.01,1.4,-0.88,511.99,63.81
474,Corp_474,Auto Components,Gujarat,35,328.24,21.84,-15.73,59.42,541.37,93.4,4597,349.51,712.29,6,0,11,0,1,5,33.59,CCC,283.71,2.72,-4.79,-362.78,0.12
475,Corp_475,Retail,Tamil Nadu,8,1039.8,210.21,22.52,357.77,485.21,63.8,1965,793.43,1161.64,4,0,28,0,3,1,521.88,CCC,35.98,1.7,2.17,-368.21,14.5
476,Corp_476,Food Processing,Maharashtra,22,283.72,124.23,60.3,440.99,230.63,68.4,3238,896.72,1111.01,6,0,32,0,1,0,336.59,B,121.53,3.55,21.25,-214.29,2.77
477,Corp_477,Food Processing,Karnataka,2,1181.42,63.3,44.63,328.18,407.7,87.5,2757,953.87,379.86,3,0,5,0,7,-4,429.52,BB,148.52,5.18,3.78,574.01,2.89
478,Corp_478,Retail,Karnataka,2,132.19,25.48,80.82,152.68,393.85,62.4,1821,385.38,205.88,6,0,24,0,9,3,73.32,BB,55.09,5.99,61.14,179.5,1.33
479,Corp_479,Chemicals,Punjab,27,452.12,79.45,108.63,105.97,71.62,53.5,2487,1196.88,782.74,2,1,12,1,2,2,582.41,AAA,62.8,1.33,24.03,414.14,9.27
480,Corp_480,Food Processing,Haryana,26,103.05,4.56,81.88,25.95,446.27,61.5,231,1182.48,276.25,1,1,17,0,2,-5,639.95,BBB,184.8,5.69,79.46,906.23,3.46
481,Corp_481,Infrastructure,Maharashtra,4,530.04,237.89,17.41,438.45,117.98,67.4,4186,411.77,334.54,2,0,16,0,6,-5,823.28,BBB,283.4,1.84,3.28,77.23,2.91
482,Corp_482,Infrastructure,Haryana,34,248.58,144.95,-14.83,216.84,178.96,63.0,394,74.5,1156.9,1,0,19,0,3,-2,417.1,AA,140.96,1.5,-5.97,-1082.4,2.96
483,Corp_483,Chemicals,Telangana,30,518.38,169.78,73.39,345.75,431.46,67.1,1030,1028.42,853.42,7,1,15,0,9,-3,539.93,AAA,13.58,2.04,14.16,175.0,39.76
484,Corp_484,Pharma,Uttar Pradesh,4,1040.69,99.82,-9.93,60.79,300.13,73.8,2522,566.38,779.01,2,0,27,0,8,4,879.74,AA,180.24,0.61,-0.95,-212.63,4.88
485,Corp_485,Pharma,Maharashtra,17,624.53,173.58,54.51,562.13,221.27,36.1,2467,1227.41,610.21,6,0,18,0,5,0,568.42,AA,116.57,3.24,8.73,617.2,4.88
486,Corp_486,Pharma,Delhi,7,880.25,131.24,30.68,206.97,474.41,47.2,677,442.16,760.86,0,1,4,0,1,4,321.41,B,279.02,1.58,3.49,-318.7,1.15
487,Corp_487,Auto Components,Gujarat,36,35.19,81.13,67.77,528.25,425.49,45.3,4001,194.45,1232.51,2,0,32,0,6,1,9.09,B,266.21,6.51,192.58,-1038.06,0.03
488,Corp_488,Manufacturing,Punjab,37,163.5,55.11,95.4,77.96,194.48,78.9,1498,459.34,459.81,4,0,14,0,9,-2,315.89,BBB,235.25,1.41,58.35,-0.47,1.34
489,Corp_489,Steel,Karnataka,3,872.98,23.7,54.15,608.31,418.04,49.3,1785,91.74,421.18,5,0,12,0,7,-5,178.61,BBB,74.15,25.67,6.2,-329.44,2.41
490,Corp_490,Manufacturing,Rajasthan,5,550.79,158.96,65.3,681.62,138.83,59.7,1061,923.3,882.28,5,1,17,0,2,-2,801.98,B,201.02,4.29,11.86,41.02,3.99
491,Corp_491,Steel,Haryana,35,966.35,33.27,90.36,581.91,39.73,52.5,2415,580.56,67.48,7,0,20,0,9,-1,810.85,BB,166.8,17.49,9.35,513.08,4.86
492,Corp_492,Food Processing,Haryana,36,1120.41,92.93,25.83,374.06,532.52,73.3,2664,137.12,673.26,7,1,33,0,2,-4,656.77,BB,56.86,4.03,2.31,-536.14,11.55
493,Corp_493,Auto Components,Karnataka,37,911.59,17.95,68.6,451.81,66.35,84.1,1896,281.27,571.78,6,1,26,0,4,1,270.14,A,229.87,25.17,7.53,-290.51,1.18
494,Corp_494,IT Services,Uttar Pradesh,37,1057.61,69.4,-10.13,428.37,163.79,53.1,155,547.01,1081.94,7,0,10,0,6,5,177.19,A,116.5,6.17,-0.96,-534.93,1.52
495,Corp_495,Auto Components,Maharashtra,14,556.64,173.13,23.98,449.83,654.41,61.7,2982,109.44,944.77,6,0,12,0,1,0,477.22,A,198.09,2.6,4.31,-835.33,2.41
496,Corp_496,Infrastructure,Delhi,24,711.31,137.39,46.88,474.35,262.06,49.8,4041,1008.38,529.96,5,0,17,0,7,-3,73.76,CCC,10.02,3.45,6.59,478.42,7.36
497,Corp_497,Retail,Telangana,23,209.78,154.31,114.27,179.29,383.05,71.2,3013,228.88,234.42,0,0,21,0,2,0,93.95,AA,209.48,1.16,54.47,-5.54,0.45
498,Corp_498,Textiles,Delhi,27,1071.76,127.37,3.51,628.68,566.73,83.8,4395,451.71,170.54,2,1,6,0,7,-3,675.03,CCC,203.86,4.94,0.33,281.17,3.31
499,Corp_499,Infrastructure,Haryana,8,803.72,242.17,84.56,218.87,194.48,63.5,4759,34.79,228.67,3,0,23,0,6,2,226.45,A,131.13,0.9,10.52,-193.88,1.73
500,Corp_500,Auto Components,Punjab,33,81.61,147.46,87.82,116.05,61.45,71.7,4251,160.21,88.39,5,0,22,0,6,2,531.57,AA,252.67,0.79,107.61,71.82,2.1
501,Corp_501,Steel,Tamil Nadu,11,617.35,221.32,46.32,575.49,641.48,75.0,1507,601.31,814.61,0,0,31,0,3,0,670.87,AA,42.73,2.6,7.5,-213.3,15.7
502,Corp_502,Textiles,Maharashtra,3,944.29,164.38,0.81,311.56,140.17,91.3,4189,751.5,652.66,4,1,21,1,2,-3,418.23,B,247.7,1.9,0.09,98.84,1.69
503,Corp_503,Steel,Gujarat,33,300.76,202.21,6.61,536.51,656.49,86.0,991,844.48,786.21,4,0,3,0,4,4,713.52,B,248.83,2.65,2.2,58.27,2.87
504,Corp_504,Retail,Telangana,13,888.71,8.34,22.48,70.01,859.63,86.4,339,682.83,327.2,5,0,4,0,8,-5,754.85,AA,274.86,8.39,2.53,355.63,2.75
505,Corp_505,Textiles,Punjab,5,630.99,72.5,66.59,38.75,385.21,88.8,1436,29.1,65.08,3,0,21,0,3,-5,257.38,BBB,267.68,0.53,10.55,-35.98,0.96
506,Corp_506,Chemicals,Rajasthan,5,972.43,47.07,-19.89,142.18,511.59,88.7,2806,923.52,1081.28,1,1,34,0,2,5,483.99,A,103.7,3.02,-2.05,-157.76,4.67
507,Corp_507,Manufacturing,Maharashtra,6,99.69,183.08,89.87,290.52,500.39,58.0,2219,825.07,557.61,6,0,13,0,2,-1,102.32,AA,62.67,1.59,90.15,267.46,1.63
508,Corp_508,Textiles,Tamil Nadu,9,126.92,80.19,13.44,644.46,321.97,53.3,1637,290.8,789.54,3,0,32,0,3,-2,880.37,CCC,180.57,8.04,10.59,-498.74,4.88
509,Corp_509,Retail,Maharashtra,25,333.32,159.72,70.08,226.93,370.54,81.1,1223,512.88,567.21,6,0,16,0,4,-1,93.04,B,231.4,1.42,21.02,-54.33,0.4
510,Corp_510,Chemicals,Punjab,15,379.56,62.02,88.07,663.38,304.71,73.5,3173,546.39,822.85,6,0,3,0,8,0,566.03,BBB,290.45,10.7,23.2,-276.46,1.95
511,Corp_511,Textiles,Tamil Nadu,35,336.0,91.56,2.53,330.03,888.53,63.2,3395,45.31,956.3,4,0,16,0,6,2,55.75,BB,217.57,3.6,0.75,-910.99,0.26
512,Corp_512,IT Services,Karnataka,38,566.87,138.2,101.95,142.8,897.95,71.5,351,1142.06,78.5,7,1,33,0,2,-3,798.26,BBB,299.87,1.03,17.98,1063.56,2.66
513,Corp_513,Chemicals,Uttar Pradesh,6,1133.77,60.94,57.49,196.12,564.45,60.5,4467,984.84,222.13,6,0,15,0,1,-3,405.92,CCC,130.96,3.22,5.07,762.71,3.1
514,Corp_514,Retail,Uttar Pradesh,31,303.71,98.94,115.48,513.65,145.46,40.8,1081,511.81,1123.27,5,0,10,0,6,-4,261.72,B,105.35,5.19,38.02,-611.46,2.48
515,Corp_515,Steel,Karnataka,4,255.98,13.95,117.87,109.49,657.27,89.3,2996,748.39,1060.89,6,0,31,0,4,3,133.49,BB,253.67,7.85,46.05,-312.5,0.53
516,Corp_516,Infrastructure,Punjab,30,578.06,162.42,68.45,453.96,380.86,58.1,579,816.94,1214.46,1,1,20,0,8,-3,127.3,B,211.48,2.79,11.84,-397.52,0.6
517,Corp_517,Retail,Uttar Pradesh,21,620.69,54.01,11.64,451.15,636.77,43.5,771,337.99,239.09,3,0,6,0,2,1,565.72,AAA,143.25,8.35,1.88,98.9,3.95
518,Corp_518,Food Processing,Karnataka,29,329.0,117.04,119.73,335.62,658.28,43.6,3710,366.02,991.31,4,0,14,0,4,-3,719.6,AA,146.07,2.87,36.39,-625.29,4.93
519,Corp_519,Chemicals,Tamil Nadu,24,600.24,66.22,93.43,364.55,887.89,37.9,4129,262.75,571.26,5,0,14,0,9,-3,613.73,B,7.34,5.51,15.57,-308.51,83.61
520,Corp_520,IT Services,Maharashtra,18,346.25,126.02,116.99,307.91,48.28,83.0,314,838.98,593.8,4,0,30,0,8,3,188.13,CCC,75.32,2.44,33.79,245.18,2.5
521,Corp_521,Food Processing,Telangana,14,695.67,107.31,68.25,505.08,455.29,82.7,3424,778.17,462.89,7,0,17,1,8,-1,657.74,BBB,26.63,4.71,9.81,315.28,24.7
522,Corp_522,Pharma,Haryana,22,155.13,240.8,52.0,201.27,628.97,48.0,3999,519.29,782.26,2,0,12,0,3,3,577.12,BBB,131.08,0.84,33.52,-262.97,4.4
523,Corp_523,Auto Components,Maharashtra,16,699.42,18.84,111.99,561.57,313.72,89.9,3203,280.36,469.24,0,0,19,0,2,2,713.27,AA,19.21,29.81,16.01,-188.88,37.13
524,Corp_524,Steel,Karnataka,20,975.48,76.9,82.4,678.86,83.68,89.1,2284,44.46,293.57,2,0,13,0,8,2,362.93,B,69.18,8.83,8.45,-249.11,5.25
525,Corp_525,Manufacturing,Gujarat,16,583.43,219.97,9.67,632.37,372.87,75.4,4176,667.76,1137.47,0,0,25,0,9,3,361.68,CCC,58.98,2.87,1.66,-469.71,6.13
526,Corp_526,Manufacturing,Delhi,35,925.75,155.46,68.22,355.42,499.89,91.9,811,106.4,1125.12,0,0,7,0,1,5,546.68,BB,62.96,2.29,7.37,-1018.72,8.68
527,Corp_527,Auto Components,Rajasthan,15,492.32,193.84,62.19,535.03,797.91,70.4,3736,215.72,386.62,6,0,18,1,4,0,428.3,AAA,212.79,2.76,12.63,-170.9,2.01
528,Corp_528,Manufacturing,Karnataka,14,275.21,18.77,95.15,209.79,567.58,38.8,2751,707.05,688.85,2,1,10,0,8,3,820.42,AAA,42.7,11.18,34.57,18.2,19.21
529,Corp_529,Pharma,Gujarat,38,884.93,236.44,2.74,638.37,315.62,78.9,1886,1115.47,1194.27,0,0,20,0,9,-4,37.22,B,242.51,2.7,0.31,-78.8,0.15
530,Corp_530,Manufacturing,Maharashtra,13,151.93,182.53,100.12,225.69,554.47,57.7,2114,686.53,192.11,0,0,9,0,9,4,265.0,BB,225.85,1.24,65.9,494.42,1.17
531,Corp_531,Retail,Telangana,17,158.88,88.54,99.59,342.43,547.68,67.4,2213,564.39,317.16,4,0,23,0,5,-4,757.93,B,9.37,3.87,62.68,247.23,80.89
532,Corp_532,Manufacturing,Delhi,38,607.67,72.25,-3.71,687.2,428.38,57.8,553,372.81,1000.95,1,0,27,0,6,3,204.3,BB,38.66,9.51,-0.61,-628.14,5.28
533,Corp_533,Pharma,Gujarat,5,353.83,130.76,-3.52,370.05,779.37,93.9,1260,297.82,892.7,5,1,10,0,7,-4,150.18,CCC,207.83,2.83,-0.99,-594.88,0.72
534,Corp_534,Infrastructure,Tamil Nadu,39,144.29,32.14,37.73,251.24,571.27,74.5,4011,636.28,790.81,5,1,19,0,8,-3,721.8,BBB,193.6,7.82,26.15,-154.53,3.73
535,Corp_535,Chemicals,Karnataka,35,1137.92,60.72,26.04,181.89,789.11,39.7,2205,1178.72,259.18,3,0,19,0,2,5,169.18,CCC,81.22,3.0,2.29,919.54,2.08
536,Corp_536,Auto Components,Uttar Pradesh,39,719.28,223.59,85.37,480.96,162.91,94.1,2221,553.06,393.42,5,0,22,0,3,5,121.99,B,296.61,2.15,11.87,159.64,0.41
537,Corp_537,Chemicals,Punjab,31,232.2,190.35,-10.8,474.92,98.77,80.6,178,364.12,1149.84,1,0,33,1,4,4,12.25,BB,113.25,2.49,-4.65,-785.72,0.11
538,Corp_538,Infrastructure,Telangana,5,615.46,25.81,54.87,300.56,637.77,61.7,4828,479.27,338.98,0,0,18,0,4,5,438.37,AA,235.56,11.65,8.92,140.29,1.86
539,Corp_539,IT Services,Punjab,28,997.73,67.39,15.2,158.4,114.28,36.3,274,1294.63,460.07,0,1,14,0,8,3,491.76,AA,289.81,2.35,1.52,834.56,1.7
540,Corp_540,Pharma,Haryana,22,420.73,8.97,97.46,422.64,198.24,87.1,2232,529.31,596.71,2,0,18,0,1,5,284.97,AA,51.38,47.12,23.16,-67.4,5.55
541,Corp_541,Manufacturing,Delhi,23,297.56,218.81,49.17,529.44,18.89,48.6,2427,715.54,538.56,7,1,27,0,4,-5,20.9,BB,60.09,2.42,16.52,176.98,0.35
542,Corp_542,Auto Components,Maharashtra,12,651.14,127.96,63.42,580.16,647.96,75.5,3162,1133.83,116.4,3,0,26,0,7,-1,428.15,A,168.5,4.53,9.74,1017.43,2.54
543,Corp_543,Textiles,Gujarat,37,228.44,25.33,-13.05,444.99,484.58,48.4,4093,1077.01,562.82,7,0,17,0,9,-1,676.67,BB,95.66,17.57,-5.71,514.19,7.07
544,Corp_544,Steel,Karnataka,8,376.12,71.81,107.23,6.03,155.45,43.6,4110,871.73,622.59,4,0,24,0,4,-1,73.09,CCC,81.21,0.08,28.51,249.14,0.9
545,Corp_545,IT Services,Uttar Pradesh,24,786.5,228.39,36.82,228.39,489.61,89.9,3779,308.06,875.61,6,0,27,0,8,-4,456.09,CCC,32.96,1.0,4.68,-567.55,13.84
546,Corp_546,Retail,Rajasthan,10,1044.02,219.18,80.31,608.79,201.09,57.6,779,288.84,1022.17,7,0,8,0,7,-1,293.61,AA,176.82,2.78,7.69,-733.33,1.66
547,Corp_547,Steel,Maharashtra,18,605.26,246.83,10.15,525.4,534.24,94.6,920,551.25,773.12,6,1,16,0,6,-5,524.02,AA,112.46,2.13,1.68,-221.87,4.66
548,Corp_548,Steel,Tamil Nadu,24,1178.17,58.88,50.46,380.36,735.98,71.8,3569,354.71,423.64,7,0,3,0,8,2,341.1,CCC,145.0,6.46,4.28,-68.93,2.35
549,Corp_549,Textiles,Telangana,30,808.24,17.47,92.04,111.67,219.84,82.7,3771,1027.43,1109.89,3,0,13,0,4,0,403.89,AA,27.95,6.39,11.39,-82.46,14.45
550,Corp_550,Auto Components,Delhi,5,908.68,91.05,26.07,211.53,397.09,37.5,1354,194.67,170.69,5,1,6,0,2,-2,558.67,AAA,45.54,2.32,2.87,23.98,12.27
551,Corp_551,Pharma,Delhi,31,426.13,145.75,24.81,627.48,575.62,42.2,204,1079.85,1032.18,3,1,28,1,4,-2,288.21,AA,19.66,4.31,5.82,47.67,14.66
552,Corp_552,Auto Components,Punjab,22,877.5,17.72,71.45,476.86,198.46,45.4,458,724.94,735.78,2,0,31,0,9,-5,526.79,AAA,184.0,26.91,8.14,-10.84,2.86
553,Corp_553,Chemicals,Delhi,26,513.13,213.83,7.42,557.17,783.07,71.1,2476,508.55,33.65,6,0,33,0,8,4,701.09,A,190.08,2.61,1.45,474.9,3.69
554,Corp_554,Food Processing,Gujarat,33,262.85,56.06,63.53,373.5,452.34,75.7,1286,275.31,385.72,4,0,31,0,9,-4,676.51,B,211.68,6.66,24.17,-110.41,3.2
555,Corp_555,Chemicals,Tamil Nadu,37,100.99,103.28,58.72,537.96,576.52,82.2,972,45.94,423.0,7,0,19,0,1,-2,667.74,A,12.45,5.21,58.14,-377.06,53.63
556,Corp_556,Retail,Punjab,22,486.98,50.55,104.4,413.88,864.99,38.8,196,612.86,239.37,0,0,17,0,6,4,87.69,A,218.11,8.19,21.44,373.49,0.4
557,Corp_557,Auto Components,Uttar Pradesh,25,210.25,56.2,21.65,141.8,343.7,65.2,2654,641.67,73.34,4,0,11,0,7,5,473.23,B,168.14,2.52,10.3,568.33,2.81
558,Corp_558,Retail,Rajasthan,39,702.79,45.99,4.49,98.17,149.92,61.9,3071,52.55,550.99,5,0,12,0,4,2,842.71,BB,128.47,2.13,0.64,-498.44,6.56
559,Corp_559,Steel,Telangana,27,1029.04,39.03,40.97,259.32,690.75,75.8,3877,1063.25,475.77,0,0,31,0,3,-3,820.1,BB,171.19,6.64,3.98,587.48,4.79
560,Corp_560,Infrastructure,Karnataka,39,165.62,150.33,59.29,331.09,177.29,79.3,621,405.5,954.39,1,0,16,0,1,4,123.4,AA,216.37,2.2,35.8,-548.89,0.57
561,Corp_561,Retail,Rajasthan,26,1118.24,45.49,-1.84,51.22,230.03,35.9,4116,1164.27,199.59,0,1,19,0,6,-3,137.62,AAA,174.68,1.13,-0.16,964.68,0.79
562,Corp_562,Retail,Maharashtra,27,876.1,240.77,35.46,476.01,887.43,38.5,3272,45.27,1231.84,7,0,14,0,5,0,700.76,BBB,178.5,1.98,4.05,-1186.57,3.93
563,Corp_563,Infrastructure,Rajasthan,28,1116.85,75.79,21.11,523.74,706.75,64.3,3308,47.47,157.77,0,1,28,0,3,5,811.23,B,258.69,6.91,1.89,-110.3,3.14
564,Corp_564,IT Services,Maharashtra,13,1047.5,9.43,30.99,674.49,68.6,68.3,3962,775.96,1128.02,1,0,17,1,4,-4,363.99,A,26.65,71.53,2.96,-352.06,13.66
565,Corp_565,IT Services,Haryana,16,698.03,34.02,32.17,94.68,627.34,90.2,3093,924.74,776.89,7,0,31,0,2,3,640.6,BB,21.69,2.78,4.61,147.85,29.53
566,Corp_566,Retail,Rajasthan,2,1044.47,32.35,17.1,330.42,824.92,68.6,4289,1059.18,1141.11,7,0,4,0,3,4,613.25,BB,73.17,10.21,1.64,-81.93,8.38
567,Corp_567,Textiles,Telangana,25,122.88,63.9,29.36,132.09,399.45,61.3,4811,611.05,752.03,4,0,3,0,2,-5,363.92,BBB,99.75,2.07,23.89,-140.98,3.65
568,Corp_568,Textiles,Haryana,39,935.3,131.97,95.49,484.27,708.76,86.3,2600,260.93,967.28,3,0,17,0,9,-4,129.89,BBB,71.42,3.67,10.21,-706.35,1.82
569,Corp_569,Chemicals,Haryana,25,338.27,191.0,73.86,624.73,527.29,59.9,2692,782.75,862.24,2,0,25,0,6,-5,136.47,AAA,172.5,3.27,21.83,-79.49,0.79
570,Corp_570,Retail,Gujarat,8,156.92,122.62,59.35,497.87,695.01,58.2,4951,350.82,465.66,2,0,9,0,9,5,101.01,B,259.1,4.06,37.82,-114.84,0.39
571,Corp_571,Textiles,Gujarat,6,669.28,122.0,58.43,490.07,583.6,70.3,4201,553.54,1247.84,7,0,23,0,7,-4,448.92,AA,258.78,4.02,8.73,-694.3,1.73
572,Corp_572,Pharma,Delhi,8,688.56,219.37,55.76,83.51,816.21,78.5,4784,811.45,932.09,5,0,22,0,3,2,157.85,B,44.84,0.38,8.1,-120.64,3.52
573,Corp_573,Retail,Haryana,39,177.92,92.08,66.73,328.53,342.25,49.2,961,653.07,420.15,5,0,27,0,9,1,127.36,A,33.83,3.57,37.51,232.92,3.76
574,Corp_574,Steel,Telangana,17,649.99,77.34,41.64,512.86,192.42,69.1,4388,917.89,609.93,7,0,16,0,1,0,663.03,B,33.68,6.63,6.41,307.96,19.69
575,Corp_575,Pharma,Telangana,39,1023.72,160.31,18.67,646.75,776.46,56.4,2240,1214.64,22.62,5,0,16,0,5,3,70.59,BBB,129.88,4.03,1.82,1192.02,0.54
576,Corp_576,Auto Components,Maharashtra,6,603.99,196.37,36.06,632.39,38.67,41.5,4748,1207.81,489.4,2,0,12,0,6,2,770.95,BB,101.36,3.22,5.97,718.41,7.61
577,Corp_577,Infrastructure,Uttar Pradesh,36,1002.67,64.02,107.09,321.86,223.22,70.2,803,1217.25,307.31,3,0,23,0,8,-5,474.15,AA,170.09,5.03,10.68,909.94,2.79
578,Corp_578,Textiles,Telangana,19,74.65,86.79,31.71,576.47,348.89,40.3,171,409.31,425.91,2,0,5,0,9,-2,163.61,AA,264.17,6.64,42.48,-16.6,0.62
579,Corp_579,Auto Components,Uttar Pradesh,18,404.77,34.96,-4.54,351.69,751.56,46.9,748,1088.06,569.8,4,0,19,0,3,2,286.31,BBB,224.18,10.06,-1.12,518.26,1.28
580,Corp_580,IT Services,Karnataka,7,237.29,162.02,79.99,407.53,584.53,81.7,1614,1051.58,1164.33,7,0,23,0,5,5,459.58,B,44.83,2.52,33.71,-112.75,10.25
581,Corp_581,Steel,Gujarat,24,261.29,135.63,108.42,476.38,760.79,84.6,4515,788.95,1090.13,2,1,10,0,8,-2,99.81,A,283.7,3.51,41.49,-301.18,0.35
582,Corp_582,Auto Components,Haryana,33,1043.95,110.47,-2.25,331.0,767.4,60.4,3083,214.63,514.4,5,1,12,0,6,2,532.83,BBB,76.05,3.0,-0.22,-299.77,7.01
583,Corp_583,Infrastructure,Rajasthan,37,358.94,125.39,62.15,597.63,873.35,61.1,533,632.45,116.68,7,1,14,0,8,-5,771.75,BBB,74.71,4.77,17.31,515.77,10.33
584,Corp_584,Textiles,Haryana,26,232.18,103.95,-7.17,11.5,457.97,52.9,463,956.96,307.0,2,1,13,0,8,-3,550.91,BBB,291.17,0.11,-3.09,649.96,1.89
585,Corp_585,Auto Components,Punjab,30,1070.63,157.83,1.44,370.38,545.26,47.7,4629,149.74,890.18,7,1,15,0,1,0,788.5,AA,213.22,2.35,0.13,-740.44,3.7
586,Corp_586,Food Processing,Haryana,27,1162.1,105.49,48.54,320.49,560.75,53.7,1411,132.24,1025.11,5,0,4,0,3,-3,49.42,B,285.42,3.04,4.18,-892.87,0.17
587,Corp_587,IT Services,Punjab,29,1179.39,150.3,27.14,319.13,881.78,59.8,2974,262.87,398.07,2,0,13,0,6,3,144.77,AAA,111.76,2.12,2.3,-135.2,1.3
588,Corp_588,Auto Components,Punjab,27,174.14,246.48,24.32,681.34,548.07,65.1,3825,523.3,838.97,3,1,21,0,9,-3,334.58,BBB,169.93,2.76,13.97,-315.67,1.97
589,Corp_589,Textiles,Uttar Pradesh,13,53.52,118.71,26.76,35.77,548.62,36.4,1725,514.48,473.37,3,0,33,0,6,-1,316.06,CCC,136.39,0.3,50.0,41.11,2.32
590,Corp_590,Manufacturing,Uttar Pradesh,2,798.01,216.74,4.61,264.58,184.61,76.2,2126,427.86,591.69,0,0,30,0,4,5,282.06,CCC,288.95,1.22,0.58,-163.83,0.98
591,Corp_591,Retail,Gujarat,15,1147.97,218.78,13.51,193.23,151.87,70.1,3371,43.92,705.0,5,0,32,0,6,4,310.99,BBB,266.25,0.88,1.18,-661.08,1.17
592,Corp_592,Retail,Gujarat,35,585.34,125.09,2.48,57.85,746.37,35.3,218,485.11,218.22,4,1,29,1,7,5,388.9,BBB,33.13,0.46,0.42,266.89,11.74
593,Corp_593,Retail,Maharashtra,10,790.33,156.88,27.78,78.65,358.54,75.2,333,1221.9,177.84,0,0,13,1,7,4,745.4,A,295.29,0.5,3.51,1044.06,2.52
594,Corp_594,Pharma,Gujarat,2,38.73,61.75,-19.32,585.68,612.5,44.8,2962,1106.44,339.07,5,0,32,0,6,4,416.76,B,148.99,9.48,-49.88,767.37,2.8
595,Corp_595,IT Services,Rajasthan,32,662.33,139.15,64.64,666.45,566.66,67.6,2548,1077.8,291.37,5,0,25,0,3,0,227.9,A,80.52,4.79,9.76,786.43,2.83
596,Corp_596,Chemicals,Punjab,2,63.62,196.46,105.16,647.2,888.26,73.3,4067,424.92,23.81,2,1,4,1,9,-4,643.21,B,158.95,3.29,165.29,401.11,4.05
597,Corp_597,Steel,Maharashtra,21,372.91,13.8,82.67,440.39,349.54,66.5,4314,69.92,165.02,2,0,33,1,6,-5,12.99,B,74.19,31.91,22.17,-95.1,0.18
598,Corp_598,Infrastructure,Rajasthan,25,207.78,106.26,66.45,67.53,234.6,54.6,3567,1222.93,803.88,2,0,27,0,2,-4,84.31,B,171.2,0.64,31.98,419.05,0.49
599,Corp_599,Pharma,Gujarat,35,590.37,219.48,88.69,654.1,833.81,78.6,4813,1213.53,507.79,2,0,29,0,5,-5,224.96,AAA,96.31,2.98,15.02,705.74,2.34
600,Corp_600,Retail,Gujarat,22,214.42,243.31,23.09,42.03,783.78,64.2,1872,792.8,953.34,0,0,4,0,8,3,462.78,BB,84.79,0.17,10.77,-160.54,5.46
601,Corp_601,Auto Components,Maharashtra,16,54.4,203.93,6.2,366.33,879.23,74.5,1803,736.16,499.54,1,0,19,0,5,3,237.11,AAA,171.19,1.8,11.4,236.62,1.39
602,Corp_602,Retail,Haryana,28,916.74,208.38,-11.96,505.33,76.11,85.0,535,443.14,793.73,3,1,12,0,5,2,544.91,AA,76.43,2.43,-1.3,-350.59,7.13
603,Corp_603,Pharma,Maharashtra,4,550.71,78.22,27.01,599.08,484.06,66.0,2561,1011.65,726.15,5,0,8,0,8,-2,157.38,CCC,87.94,7.66,4.9,285.5,1.79
604,Corp_604,Food Processing,Karnataka,25,971.64,196.94,45.66,133.54,98.09,87.8,2197,696.23,147.72,4,0,24,0,1,4,175.43,CCC,107.19,0.68,4.7,548.51,1.64
605,Corp_605,IT Services,Delhi,28,757.0,13.77,48.95,334.33,378.29,40.8,4151,293.05,946.2,0,0,3,1,9,0,807.8,AAA,239.17,24.28,6.47,-653.15,3.38
606,Corp_606,Textiles,Punjab,18,591.61,31.86,-13.59,507.97,393.57,91.4,2474,369.74,81.68,4,0,33,0,4,3,68.07,BB,126.68,15.94,-2.3,288.06,0.54
607,Corp_607,Pharma,Punjab,26,952.49,242.41,49.93,309.09,862.11,81.9,259,74.21,505.7,5,0,23,0,8,1,440.38,B,162.84,1.28,5.24,-431.49,2.7
608,Corp_608,Food Processing,Punjab,32,716.19,54.91,27.49,559.24,94.67,87.8,3437,516.6,1045.85,3,0,14,0,1,4,738.91,BBB,148.56,10.18,3.84,-529.25,4.97
609,Corp_609,Food Processing,Gujarat,25,618.84,45.42,-15.06,385.34,500.68,46.4,4848,728.44,941.92,4,0,6,0,6,0,298.51,B,243.93,8.48,-2.43,-213.48,1.22
610,Corp_610,Steel,Haryana,25,458.61,8.95,4.62,535.93,65.13,35.8,4619,965.69,724.77,2,0,11,0,8,-3,422.46,AAA,170.29,59.88,1.01,240.92,2.48
611,Corp_611,IT Services,Maharashtra,15,1001.55,209.37,1.93,15.61,664.96,42.3,338,996.29,502.46,6,0,14,0,5,1,360.02,B,268.73,0.07,0.19,493.83,1.34
612,Corp_612,Auto Components,Karnataka,19,936.88,219.84,-14.05,112.62,850.5,55.6,2565,171.17,413.4,1,0,7,0,1,2,490.93,BBB,276.77,0.51,-1.5,-242.23,1.77
